0.000000000000000e+00	0.000000000000000e+00
9.912109375000000e-02	2.187500000000000e-01
1.528320312500000e-01	8.906250000000000e-01
1.254882812500000e-01	2.234375000000000e+00
2.231445312500000e-01	2.589843750000000e+00
3.115234375000000e-01	3.117187500000000e+00
1.884765625000000e-01	5.355468750000000e+00
3.374023437500000e-01	5.496093750000000e+00
6.113281250000000e-01	4.753906250000000e+00
7.192382812500000e-01	5.171875000000000e+00
8.852539062500000e-01	4.976562500000000e+00
9.052734375000000e-01	5.910156250000000e+00
1.133300781250000e+00	5.277343750000000e+00
1.112304687500000e+00	6.464843750000000e+00
1.205078125000000e+00	6.796875000000000e+00
1.316894531250000e+00	6.910156250000000e+00
1.354980468750000e+00	7.683593750000000e+00
1.370117187500000e+00	8.679687500000000e+00
1.464355468750000e+00	9.039062500000000e+00
1.706054687500000e+00	8.339843750000000e+00
1.681152343750000e+00	9.621093750000000e+00
1.754394531250000e+00	1.010156250000000e+01
1.978515625000000e+00	9.449218750000000e+00
2.041992187500000e+00	9.941406250000000e+00
1.816406250000000e+00	1.282421875000000e+01
2.112792968750000e+00	1.172265625000000e+01
2.315917968750000e+00	1.127734375000000e+01
2.178222656250000e+00	1.345703125000000e+01
2.294921875000000e+00	1.370312500000000e+01
2.430175781250000e+00	1.382812500000000e+01
2.537597656250000e+00	1.410546875000000e+01
2.523925781250000e+00	1.541015625000000e+01
2.603515625000000e+00	1.598437500000000e+01
2.714843750000000e+00	1.631640625000000e+01
2.846191406250000e+00	1.651171875000000e+01
2.881347656250000e+00	1.741015625000000e+01
3.007812500000000e+00	1.760546875000000e+01
3.333496093750000e+00	1.619140625000000e+01
3.307617187500000e+00	1.735937500000000e+01
3.358398437500000e+00	1.801171875000000e+01
3.643554687500000e+00	1.686718750000000e+01
3.735351562500000e+00	1.703515625000000e+01
3.553222656250000e+00	1.926562500000000e+01
3.791015625000000e+00	1.838671875000000e+01
3.859375000000000e+00	1.882031250000000e+01
3.890136718750000e+00	1.965234375000000e+01
4.009277343750000e+00	1.977343750000000e+01
4.283203125000000e+00	1.859375000000000e+01
4.290527343750000e+00	1.935546875000000e+01
4.363769531250000e+00	1.951562500000000e+01
4.614257812500000e+00	1.864453125000000e+01
4.596679687500000e+00	1.943359375000000e+01
4.625488281250000e+00	1.987890625000000e+01
4.759277343750000e+00	1.982812500000000e+01
5.042968750000000e+00	1.837890625000000e+01
4.711914062500000e+00	2.164062500000000e+01
4.955078125000000e+00	2.061328125000000e+01
5.104980468750000e+00	2.058203125000000e+01
5.084960937500000e+00	2.153125000000000e+01
5.113769531250000e+00	2.223437500000000e+01
5.328125000000000e+00	2.147265625000000e+01
5.392578125000000e+00	2.183203125000000e+01
5.472167968750000e+00	2.224218750000000e+01
5.666503906250000e+00	2.159375000000000e+01
5.651855468750000e+00	2.239843750000000e+01
5.746093750000000e+00	2.254687500000000e+01
5.645507812500000e+00	2.432812500000000e+01
5.681640625000000e+00	2.508203125000000e+01
5.775878906250000e+00	2.542187500000000e+01
5.858886718750000e+00	2.592968750000000e+01
5.920898437500000e+00	2.659765625000000e+01
5.933105468750000e+00	2.763281250000000e+01
6.138671875000000e+00	2.721484375000000e+01
6.240722656250000e+00	2.761718750000000e+01
6.332031250000000e+00	2.802343750000000e+01
6.519531250000000e+00	2.759765625000000e+01
6.673339843750000e+00	2.740625000000000e+01
6.649414062500000e+00	2.845312500000000e+01
6.675781250000000e+00	2.927343750000000e+01
6.974609375000000e+00	2.800390625000000e+01
6.965820312500000e+00	2.910156250000000e+01
6.934570312500000e+00	3.028515625000000e+01
7.167968750000000e+00	2.944140625000000e+01
7.362304687500000e+00	2.883593750000000e+01
7.274414062500000e+00	3.028906250000000e+01
7.454101562500000e+00	3.002734375000000e+01
7.708496093750000e+00	2.878515625000000e+01
7.544433593750000e+00	3.077343750000000e+01
7.558105468750000e+00	3.161328125000000e+01
7.458007812500000e+00	3.350000000000000e+01
7.704589843750000e+00	3.273828125000000e+01
7.599121093750000e+00	3.479296875000000e+01
7.730468750000000e+00	3.499218750000000e+01
7.776367187500000e+00	3.589062500000000e+01
7.858398437500000e+00	3.657812500000000e+01
8.009765625000000e+00	3.668359375000000e+01
8.047851562500000e+00	3.762109375000000e+01
8.251464843750000e+00	3.732031250000000e+01
8.315917968750000e+00	3.803906250000000e+01
8.479492187500000e+00	3.792187500000000e+01
8.555175781250000e+00	3.846875000000000e+01
8.448242187500000e+00	4.044921875000000e+01
8.649414062500000e+00	4.006250000000000e+01
8.701171875000000e+00	4.089843750000000e+01
8.779296875000000e+00	4.150781250000000e+01
8.800292968750000e+00	4.260546875000000e+01
8.811523437500000e+00	4.391796875000000e+01
9.044433593750000e+00	4.339062500000000e+01
9.227050781250000e+00	4.321093750000000e+01
9.204589843750000e+00	4.453906250000000e+01
9.311035156250000e+00	4.486718750000000e+01
9.339843750000000e+00	4.590234375000000e+01
9.476074218750000e+00	4.612500000000000e+01
9.533203125000000e+00	4.691406250000000e+01
9.635742187500000e+00	4.737500000000000e+01
9.648437500000000e+00	4.853906250000000e+01
9.729003906250000e+00	4.929687500000000e+01
9.934570312500000e+00	4.902343750000000e+01
9.917480468750000e+00	5.043359375000000e+01
1.010351562500000e+01	5.024609375000000e+01
1.023828125000000e+01	5.039843750000000e+01
1.047265625000000e+01	4.964843750000000e+01
1.044287109375000e+01	5.086328125000000e+01
1.069970703125000e+01	4.985546875000000e+01
1.075146484375000e+01	5.058984375000000e+01
1.086669921875000e+01	5.049218750000000e+01
1.084960937500000e+01	5.154687500000000e+01
1.091162109375000e+01	5.204687500000000e+01
1.094628906250000e+01	5.287500000000000e+01
1.105175781250000e+01	5.312109375000000e+01
1.106396484375000e+01	5.414062500000000e+01
1.114062500000000e+01	5.471875000000000e+01
1.123730468750000e+01	5.518359375000000e+01
1.141113281250000e+01	5.494531250000000e+01
1.152001953125000e+01	5.515234375000000e+01
1.153613281250000e+01	5.609375000000000e+01
1.166015625000000e+01	5.622265625000000e+01
1.171484375000000e+01	5.692968750000000e+01
1.172851562500000e+01	5.793359375000000e+01
1.188330078125000e+01	5.786718750000000e+01
1.185107421875000e+01	5.926953125000000e+01
1.204443359375000e+01	5.896484375000000e+01
1.217968750000000e+01	5.906640625000000e+01
1.228759765625000e+01	5.934375000000000e+01
1.219433593750000e+01	6.115234375000000e+01
1.244726562500000e+01	6.032421875000000e+01
1.258740234375000e+01	6.032812500000000e+01
1.260498046875000e+01	6.121875000000000e+01
1.254150390625000e+01	6.282031250000000e+01
1.271777343750000e+01	6.260546875000000e+01
1.286865234375000e+01	6.254687500000000e+01
1.292333984375000e+01	6.327343750000000e+01
1.289843750000000e+01	6.460156250000000e+01
1.312158203125000e+01	6.400390625000000e+01
1.320996093750000e+01	6.447265625000000e+01
1.319628906250000e+01	6.570703125000000e+01
1.342187500000000e+01	6.502734375000000e+01
1.339941406250000e+01	6.628906250000000e+01
1.344775390625000e+01	6.704687500000000e+01
1.360253906250000e+01	6.700000000000000e+01
1.372900390625000e+01	6.710937500000000e+01
1.376904296875000e+01	6.791015625000000e+01
1.368310546875000e+01	6.970703125000000e+01
1.386914062500000e+01	6.948046875000000e+01
1.410986328125000e+01	6.880468750000000e+01
1.405273437500000e+01	7.034375000000000e+01
1.409960937500000e+01	7.111328125000000e+01
1.435498046875000e+01	7.030468750000000e+01
1.444335937500000e+01	7.072656250000000e+01
1.450537109375000e+01	7.131640625000000e+01
1.466015625000000e+01	7.116406250000000e+01
1.481884765625000e+01	7.091796875000000e+01
1.481884765625000e+01	7.196484375000000e+01
1.491552734375000e+01	7.217968750000000e+01
1.507421875000000e+01	7.185156250000000e+01
1.505078125000000e+01	7.295703125000000e+01
1.522167968750000e+01	7.255078125000000e+01
1.531835937500000e+01	7.280468750000000e+01
1.535058593750000e+01	7.358593750000000e+01
1.542871093750000e+01	7.392187500000000e+01
1.559863281250000e+01	7.350781250000000e+01
1.559375000000000e+01	7.440234375000000e+01
1.569531250000000e+01	7.453906250000000e+01
1.572998046875000e+01	7.537890625000000e+01
1.572607421875000e+01	7.641406250000000e+01
1.573632812500000e+01	7.738281250000000e+01
1.589990234375000e+01	7.726953125000000e+01
1.598388671875000e+01	7.783593750000000e+01
1.600000000000000e+01	7.883984375000000e+01
1.603369140625000e+01	7.975390625000000e+01
1.613671875000000e+01	8.027343750000000e+01
1.621240234375000e+01	8.101171875000000e+01
1.630273437500000e+01	8.154296875000000e+01
1.652441406250000e+01	8.103906250000000e+01
1.651953125000000e+01	8.225000000000000e+01
1.653808593750000e+01	8.328125000000000e+01
1.692382812500000e+01	8.148437500000000e+01
1.676611328125000e+01	8.382031250000000e+01
1.696337890625000e+01	8.341796875000000e+01
1.708007812500000e+01	8.364453125000000e+01
1.719287109375000e+01	8.381640625000000e+01
1.726318359375000e+01	8.428125000000000e+01
1.732275390625000e+01	8.492578125000000e+01
1.743554687500000e+01	8.514453125000000e+01
1.737500000000000e+01	8.666406250000000e+01
1.740966796875000e+01	8.748437500000000e+01
1.750488281250000e+01	8.796093750000000e+01
1.748779296875000e+01	8.945703125000000e+01
1.760791015625000e+01	8.990625000000000e+01
1.773828125000000e+01	9.021875000000000e+01
1.781396484375000e+01	9.092968750000000e+01
1.780029296875000e+01	9.233593750000000e+01
1.795507812500000e+01	9.247656250000000e+01
1.802441406250000e+01	9.340625000000000e+01
1.820800781250000e+01	9.336328125000000e+01
1.827001953125000e+01	9.412109375000000e+01
1.845605468750000e+01	9.393750000000000e+01
1.846093750000000e+01	9.515625000000000e+01
1.854150390625000e+01	9.578515625000000e+01
1.867138671875000e+01	9.599609375000000e+01
1.875195312500000e+01	9.658984375000000e+01
1.881054687500000e+01	9.737109375000000e+01
1.893212890625000e+01	9.764062500000000e+01
1.894189453125000e+01	9.878125000000000e+01
1.906689453125000e+01	9.902343750000000e+01
1.924951171875000e+01	9.887109375000000e+01
1.930615234375000e+01	9.956250000000000e+01
1.943017578125000e+01	9.971093750000000e+01
1.952685546875000e+01	1.000937500000000e+02
1.955175781250000e+01	1.010273437500000e+02
1.963867187500000e+01	1.014921875000000e+02
1.995361328125000e+01	1.001992187500000e+02
1.985791015625000e+01	1.020078125000000e+02
1.990136718750000e+01	1.027421875000000e+02
2.012695312500000e+01	1.020820312500000e+02
2.010595703125000e+01	1.033359375000000e+02
2.021484375000000e+01	1.036445312500000e+02
2.020361328125000e+01	1.048437500000000e+02
2.040722656250000e+01	1.043710937500000e+02
2.031152343750000e+01	1.063515625000000e+02
2.038867187500000e+01	1.069492187500000e+02
2.068359375000000e+01	1.058750000000000e+02
2.066259765625000e+01	1.072343750000000e+02
2.048388671875000e+01	1.097968750000000e+02
2.073046875000000e+01	1.092421875000000e+02
2.076904296875000e+01	1.103906250000000e+02
2.079003906250000e+01	1.115703125000000e+02
2.088427734375000e+01	1.121835937500000e+02
2.110742187500000e+01	1.117539062500000e+02
2.116552734375000e+01	1.126406250000000e+02
2.137011718750000e+01	1.124140625000000e+02
2.152392578125000e+01	1.123359375000000e+02
2.146093750000000e+01	1.139960937500000e+02
2.161181640625000e+01	1.140429687500000e+02
2.167675781250000e+01	1.147148437500000e+02
2.170019531250000e+01	1.157656250000000e+02
