6.114658203125000e+02	3.654950000000000e+04
6.114277343750000e+02	3.654821093750000e+04
6.112519531250000e+02	3.654906640625000e+04
6.112236328125000e+02	3.654928125000000e+04
6.112949218750000e+02	3.654874218750000e+04
6.113115234375000e+02	3.654861328125000e+04
6.113222656250000e+02	3.654853515625000e+04
6.114472656250000e+02	3.654758593750000e+04
6.114355468750000e+02	3.654715234375000e+04
6.115732421875000e+02	3.654547656250000e+04
6.117880859375000e+02	3.654295312500000e+04
6.117246093750000e+02	3.654242578125000e+04
6.118642578125000e+02	3.654012890625000e+04
6.117919921875000e+02	3.653923828125000e+04
6.117314453125000e+02	3.653811718750000e+04
6.115830078125000e+02	3.653779296875000e+04
6.115683593750000e+02	3.653637500000000e+04
6.115429687500000e+02	3.653495703125000e+04
6.114042968750000e+02	3.653453906250000e+04
6.116279296875000e+02	3.653112500000000e+04
6.115937500000000e+02	3.652966796875000e+04
6.114433593750000e+02	3.652872656250000e+04
6.116259765625000e+02	3.652541406250000e+04
6.115859375000000e+02	3.652360156250000e+04
6.112705078125000e+02	3.652380859375000e+04
6.111533203125000e+02	3.652264062500000e+04
6.110673828125000e+02	3.652118750000000e+04
6.110478515625000e+02	3.651939062500000e+04
6.109716796875000e+02	3.651797656250000e+04
6.109707031250000e+02	3.651591406250000e+04
6.108886718750000e+02	3.651434765625000e+04
6.108554687500000e+02	3.651244140625000e+04
6.110390625000000e+02	3.650883203125000e+04
6.111171875000000e+02	3.650578906250000e+04
6.111464843750000e+02	3.650281640625000e+04
6.112607421875000e+02	3.649918750000000e+04
6.112324218750000e+02	3.649627734375000e+04
6.110263671875000e+02	3.649475781250000e+04
6.110410156250000e+02	3.649162109375000e+04
6.110166015625000e+02	3.648864453125000e+04
6.107324218750000e+02	3.648765234375000e+04
6.108486328125000e+02	3.648371093750000e+04
6.108408203125000e+02	3.648062109375000e+04
6.109882812500000e+02	3.647619531250000e+04
6.111943359375000e+02	3.647107031250000e+04
6.113203125000000e+02	3.646626562500000e+04
6.113349609375000e+02	3.646210937500000e+04
6.113867187500000e+02	3.645746093750000e+04
6.114394531250000e+02	3.645264062500000e+04
6.114101562500000e+02	3.644830468750000e+04
6.113642578125000e+02	3.644402734375000e+04
6.115664062500000e+02	3.643773437500000e+04
6.113671875000000e+02	3.643429687500000e+04
6.111689453125000e+02	3.643089062500000e+04
6.111347656250000e+02	3.642632812500000e+04
6.111826171875000e+02	3.642112109375000e+04
6.111503906250000e+02	3.641638281250000e+04
6.111464843750000e+02	3.641139453125000e+04
6.109882812500000e+02	3.640746093750000e+04
6.108447265625000e+02	3.640346875000000e+04
6.106787109375000e+02	3.639975390625000e+04
6.105869140625000e+02	3.639546484375000e+04
6.104082031250000e+02	3.639188671875000e+04
6.102578125000000e+02	3.638824609375000e+04
6.102451171875000e+02	3.638356640625000e+04
6.101513671875000e+02	3.637949609375000e+04
6.101992187500000e+02	3.637428906250000e+04
6.103300781250000e+02	3.636833203125000e+04
6.100917968750000e+02	3.636510156250000e+04
6.102900390625000e+02	3.635844531250000e+04
6.102539062500000e+02	3.635350000000000e+04
6.104521484375000e+02	3.634650781250000e+04
6.103935546875000e+02	3.634131250000000e+04
6.104677734375000e+02	3.633498437500000e+04
6.104179687500000e+02	3.632944531250000e+04
6.103876953125000e+02	3.632363671875000e+04
6.104599609375000e+02	3.631701171875000e+04
6.103974609375000e+02	3.631134375000000e+04
6.103066406250000e+02	3.630570312500000e+04
6.102880859375000e+02	3.629963281250000e+04
6.103681640625000e+02	3.629263671875000e+04
6.103076171875000e+02	3.628664062500000e+04
6.103671875000000e+02	3.627956640625000e+04
6.103925781250000e+02	3.627266406250000e+04
6.102177734375000e+02	3.626714843750000e+04
6.101718750000000e+02	3.626070703125000e+04
6.101005859375000e+02	3.625443359375000e+04
6.100253906250000e+02	3.624819140625000e+04
6.099560546875000e+02	3.624187890625000e+04
6.099453125000000e+02	3.623508593750000e+04
6.098232421875000e+02	3.622908984375000e+04
6.095888671875000e+02	3.622396484375000e+04
6.096914062500000e+02	3.621637500000000e+04
6.095058593750000e+02	3.621086328125000e+04
6.092285156250000e+02	3.620612890625000e+04
6.092470703125000e+02	3.619930078125000e+04
6.091455078125000e+02	3.619332031250000e+04
6.088603515625000e+02	3.618881250000000e+04
6.088759765625000e+02	3.618210937500000e+04
6.088134765625000e+02	3.617601953125000e+04
6.087109375000000e+02	3.617015234375000e+04
6.086738281250000e+02	3.616376171875000e+04
6.087138671875000e+02	3.615682031250000e+04
6.087207031250000e+02	3.614997265625000e+04
6.086396484375000e+02	3.614375000000000e+04
6.087636718750000e+02	3.613576953125000e+04
6.087705078125000e+02	3.612860937500000e+04
6.086621093750000e+02	3.612221875000000e+04
6.088105468750000e+02	3.611378125000000e+04
6.088183593750000e+02	3.610627734375000e+04
6.087050781250000e+02	3.609950390625000e+04
6.088505859375000e+02	3.609069140625000e+04
6.088271484375000e+02	3.608308593750000e+04
6.086621093750000e+02	3.607643750000000e+04
6.087197265625000e+02	3.606811718750000e+04
6.088046875000000e+02	3.605946875000000e+04
6.087519531250000e+02	3.605171093750000e+04
6.086708984375000e+02	3.604410546875000e+04
6.086474609375000e+02	3.603597656250000e+04
6.085283203125000e+02	3.602851953125000e+04
6.083876953125000e+02	3.602130468750000e+04
6.083691406250000e+02	3.601322656250000e+04
6.082490234375000e+02	3.600582812500000e+04
6.079697265625000e+02	3.599964453125000e+04
6.078427734375000e+02	3.599247265625000e+04
6.077412109375000e+02	3.598525000000000e+04
6.074580078125000e+02	3.597943359375000e+04
6.073164062500000e+02	3.597272265625000e+04
6.073027343750000e+02	3.596505468750000e+04
