Name=DFL (1)
X=Height, nm
Y=DFL, nN
-200,022; 1869,9151
-199,62156; 1866,0774
-199,22111; 1863,5189
-198,82067; 1864,7982
-198,42023; 1864,1586
-198,01978; 1860,3208
-197,61934; 1854,5643
-197,21889; 1852,6454
-196,81845; 1852,0058
-196,418; 1852,0058
-196,01756; 1850,0869
-195,61711; 1842,4115
-195,21667; 1841,1322
-194,81623; 1841,1322
-194,41578; 1840,4926
-194,01534; 1837,2945
-193,61489; 1834,736
-193,21445; 1830,8983
-192,814; 1828,9795
-192,41356; 1826,421
-192,01311; 1825,7814
-191,61267; 1823,2229
-191,21223; 1820,0248
-190,81178; 1816,8267
-190,41134; 1812,3493
-190,01089; 1815,5474
-189,61045; 1813,6286
-189,21; 1810,4305
-188,80956; 1805,9531
-188,40911; 1802,1154
-188,00867; 1803,3947
-187,60823; 1802,755
-187,20778; 1799,5569
-186,80734; 1794,44
-186,40689; 1793,1607
-186,00645; 1791,8815
-185,606; 1792,5211
-185,20556; 1788,6834
-184,80511; 1783,5664
-184,40467; 1781,6476
-184,00423; 1778,4495
-183,60378; 1780,3683
-183,20334; 1777,1702
-182,80289; 1774,6118
-182,40245; 1771,4137
-182,002; 1766,9363
-181,60156; 1767,5759
-181,20111; 1765,6571
-180,80067; 1763,7382
-180,40023; 1761,8194
-179,99978; 1757,342
-179,59934; 1755,4232
-179,19889; 1756,0628
-178,79845; 1752,2251
-178,398; 1751,5854
-177,99756; 1744,5496
-177,59711; 1742,6308
-177,19667; 1743,91
-176,79623; 1741,3515
-176,39578; 1741,9911
-175,99534; 1734,9553
-175,59489; 1733,0365
-175,19445; 1733,6761
-174,794; 1731,1176
-174,39356; 1731,1176
-173,99311; 1725,361
-173,59267; 1720,8837
-173,19223; 1722,8026
-172,79178; 1720,8837
-172,39134; 1718,3252
-171,99089; 1715,7667
-171,59045; 1711,2894
-171,19; 1709,3705
-170,78956; 1708,7309
-170,38911; 1708,0913
-169,98867; 1706,1724
-169,58823; 1703,614
-169,18778; 1698,497
-168,78734; 1694,6593
-168,38689; 1697,8574
-167,98645; 1694,0197
-167,586; 1693,38
-167,18556; 1686,9838
-166,78511; 1684,4254
-166,38467; 1687,6235
-165,98423; 1682,5065
-165,58378; 1681,2273
-165,18334; 1676,1103
-164,78289; 1672,9122
-164,38245; 1673,5518
-163,982; 1673,5518
-163,58156; 1670,3537
-163,18111; 1667,1556
-162,78067; 1662,0387
-162,38023; 1662,6783
-161,97978; 1662,6783
-161,57934; 1657,5613
-161,17889; 1656,9217
-160,77845; 1652,4444
-160,378; 1649,8859
-159,97756; 1650,5255
-159,57711; 1647,3274
-159,17667; 1647,3274
-158,77623; 1644,1293
-158,37578; 1639,0123
-157,97534; 1638,3727
-157,57489; 1637,7331
-157,17445; 1636,4539
-156,774; 1634,535
-156,37356; 1628,7784
-155,97311; 1625,5803
-155,57267; 1626,8596
-155,17222; 1625,5803
-154,77178; 1623,0218
-154,37134; 1616,6256
-153,97089; 1615,986
-153,57045; 1615,3464
-153,17; 1615,3464
-152,76956; 1612,1483
-152,36911; 1607,0313
-151,96867; 1604,4729
-151,56822; 1603,8332
-151,16778; 1603,8332
-150,76734; 1599,9955
-150,36689; 1599,9955
-149,96645; 1594,8786
-149,566; 1593,5993
-149,16556; 1592,9597
-148,76511; 1591,0408
-148,36467; 1588,4824
-147,96422; 1585,2843
-147,56378; 1582,0862
-147,16334; 1578,8881
-146,76289; 1580,8069
-146,36245; 1578,8881
-145,962; 1576,3296
-145,56156; 1571,8522
-145,16111; 1568,6541
-144,76067; 1568,0145
-144,36022; 1568,0145
-143,95978; 1565,456
-143,55934; 1559,0598
-143,15889; 1559,0598
-142,75845; 1557,7806
-142,358; 1557,7806
-141,95756; 1555,2221
-141,55711; 1551,3844
-141,15667; 1550,1052
-140,75622; 1548,1863
-140,35578; 1545,6278
-139,95534; 1543,709
-139,55489; 1541,7901
-139,15445; 1537,3128
-138,754; 1535,3939
-138,35356; 1533,475
-137,95311; 1533,475
-137,55267; 1533,475
-137,15222; 1527,0788
-136,75178; 1526,4392
-136,35134; 1521,9619
-135,95089; 1523,8807
-135,55045; 1523,8807
-135,15; 1519,4034
-134,74956; 1516,2053
-134,34911; 1513,6468
-133,94867; 1511,728
-133,54822; 1512,3676
-133,14778; 1509,8091
-132,74734; 1504,0525
-132,34689; 1502,7733
-131,94645; 1499,5752
-131,546; 1502,1337
-131,14556; 1499,5752
-130,74511; 1495,0978
-130,34467; 1493,179
-129,94422; 1489,3413
-129,54378; 1489,9809
-129,14334; 1488,062
-128,74289; 1485,5036
-128,34245; 1483,5847
-127,942; 1480,3866
-127,54156; 1477,8281
-127,14111; 1478,4677
-126,74067; 1475,2696
-126,34022; 1473,3508
-125,93978; 1469,5131
-125,53934; 1465,0357
-125,13889; 1468,2338
-124,73845; 1465,0357
-124,338; 1463,1169
-123,93756; 1459,9188
-123,53711; 1456,081
-123,13667; 1456,7207
-122,73622; 1456,081
-122,33578; 1454,1622
-121,93534; 1448,4056
-121,53489; 1447,1264
-121,13445; 1445,2075
-120,734; 1445,8471
-120,33356; 1442,649
-119,93311; 1438,8113
-119,53267; 1435,6132
-119,13222; 1433,6943
-118,73178; 1434,334
-118,33134; 1429,217
-117,93089; 1431,1359
-117,53045; 1426,0189
-117,13; 1424,1
-116,72956; 1422,8208
-116,32911; 1420,9019
-115,92867; 1420,2623
-115,52822; 1417,0642
-115,12778; 1411,9473
-114,72734; 1411,3076
-114,32689; 1411,9473
-113,92645; 1410,668
-113,526; 1409,3888
